cost_pool,Fe_canonical_USD_t,Ru_canonical_USD_t,Ru_minus_Fe_USD_t,Ru_equal_price_reoptimized_USD_t
metal_inventory,0.07036196876234935,1.833375222075018,1.7630132533126686,0.038865929358293465
reactor_base,0.11528397998054762,0.029613220937991975,-0.08567075904255565,0.09119253493935446
vessel_pressure_premium,0.8069929693048167,0.0738638205474667,-0.73312914875735,0.4112998382948893
fresh_compression_electricity,9.659553101046367,14.291220682215544,4.631667581169177,9.351406420009743
recycle_compression_electricity,0.7647429371460784,0.11790335831897406,-0.6468395788271044,0.9447068728627633
refrigeration_electricity,0.0,0.6291187330945023,0.6291187330945023,0.0
compressor_CAPEX,3.874769720380986,5.055499750621518,1.180730030240532,3.87465835689823
TOTAL,15.291704676621144,22.030594787811015,6.738890111189871,14.712129952363274
