price_USD_kg,cost,T_C,P_bar,Tsep_C,V_m3,metal_cost,reactor_base,vessel_pressure_premium,fresh_comp,recycle_comp,refrigeration,compressor_capex
224.18052,15.41358865706265,450.0,195.0,30.0,1.9926208301224295,0.23031003171381084,0.05426490210232549,0.11463774794223058,10.091071281026833,0.8947944021930849,0.0,4.028510292084365
236.275783,15.426014627013638,450.0,195.0,30.0,1.9926208301224295,0.2427360016647989,0.05426490210232549,0.11463774794223058,10.091071281026833,0.8947944021930849,0.0,4.028510292084365
249.023624,15.439111017658965,450.0,195.0,30.0,1.9926208301224295,0.2558323923101263,0.05426490210232549,0.11463774794223058,10.091071281026833,0.8947944021930849,0.0,4.028510292084365
262.459252,15.452914000678074,450.0,195.0,30.0,1.9926208301224295,0.269635375329235,0.05426490210232549,0.11463774794223058,10.091071281026833,0.8947944021930849,0.0,4.028510292084365
276.619776,15.467461699699934,450.0,195.0,30.0,1.9926208301224295,0.2841830743510955,0.05426490210232549,0.11463774794223058,10.091071281026833,0.8947944021930849,0.0,4.028510292084365
291.544307,15.482794295091916,450.0,195.0,30.0,1.9926208301224295,0.2995156697430758,0.05426490210232549,0.11463774794223058,10.091071281026833,0.8947944021930849,0.0,4.028510292084365
307.274063,15.498954131830676,450.0,195.0,30.0,1.9926208301224295,0.3156755064818367,0.05426490210232549,0.11463774794223058,10.091071281026833,0.8947944021930849,0.0,4.028510292084365
323.852491,15.515985844837877,450.0,195.0,30.0,1.9926208301224295,0.33270721948903786,0.05426490210232549,0.11463774794223058,10.091071281026833,0.8947944021930849,0.0,4.028510292084365
341.325378,15.533936473015123,450.0,195.0,30.0,1.9926208301224295,0.3506578476662846,0.05426490210232549,0.11463774794223058,10.091071281026833,0.8947944021930849,0.0,4.028510292084365
359.740985,15.552855596907776,450.0,195.0,30.0,1.9926208301224295,0.3695769715589363,0.05426490210232549,0.11463774794223058,10.091071281026833,0.8947944021930849,0.0,4.028510292084365
379.150172,15.570848700070135,450.0,200.0,30.0,1.7566870075484826,0.34339657842650284,0.052380870669274805,0.1061633245446516,10.22756209624307,0.8141651000659614,0.0,4.027180730120675
399.606548,15.589376054253707,450.0,200.0,30.0,1.7566870075484826,0.3619239326100743,0.052380870669274805,0.1061633245446516,10.22756209624307,0.8141651000659614,0.0,4.027180730120675
421.166611,15.608903018532281,450.0,200.0,30.0,1.7566870075484826,0.38145089688865,0.052380870669274805,0.1061633245446516,10.22756209624307,0.8141651000659614,0.0,4.027180730120675
443.88991,15.629483526477198,450.0,200.0,30.0,1.7566870075484826,0.40203140483356636,0.052380870669274805,0.1061633245446516,10.22756209624307,0.8141651000659614,0.0,4.027180730120675
467.839204,15.651174418959057,450.0,200.0,30.0,1.7566870075484826,0.42372229731542543,0.052380870669274805,0.1061633245446516,10.22756209624307,0.8141651000659614,0.0,4.027180730120675
493.080639,15.674035604456753,450.0,200.0,30.0,1.7566870075484826,0.4465834828131205,0.052380870669274805,0.1061633245446516,10.22756209624307,0.8141651000659614,0.0,4.027180730120675
519.683932,15.698130225706397,450.0,200.0,30.0,1.7566870075484826,0.47067810406276533,0.052380870669274805,0.1061633245446516,10.22756209624307,0.8141651000659614,0.0,4.027180730120675
547.722558,15.723524829067358,450.0,200.0,30.0,1.7566870075484826,0.496072707423727,0.052380870669274805,0.1061633245446516,10.22756209624307,0.8141651000659614,0.0,4.027180730120675
577.273958,15.748896341206246,450.0,205.0,30.0,1.5591997154741426,0.4640598869142266,0.05070814588065044,0.09895440494492373,10.360682421050402,0.7455898293668761,0.0,4.028901653049165
608.419752,15.773933870513074,450.0,205.0,30.0,1.5591997154741426,0.48909741622105507,0.05070814588065044,0.09895440494492373,10.360682421050402,0.7455898293668761,0.0,4.028901653049165
